plotid_time,spp,BA_m2_ha_spp,BA_m2_ha_plot,pBA_m2_ha
bearmountain_bm14_postfire_2021,CADE,4.18990273044782,5.13778840953348,0.815507061885461
bearmountain_bm14_postfire_2021,PIPO,0.947885679085655,5.13778840953348,0.184492938114539
bearmountain_bm14_prefire_2019,CADE,3.89304436662861,4.724639818465,0.823987545339155
bearmountain_bm14_prefire_2019,PIPO,0.831595451836392,4.724639818465,0.176012454660845
bearmountain_bm15_postfire_2021,ALLSPP,2.01225566123374,10.4310509529945,0.19291015548688
bearmountain_bm15_postfire_2021,PIPO,8.41879529176076,10.4310509529945,0.80708984451312
bearmountain_bm15_prefire_2019,ALLSPP,2.20609858342427,10.6245445387213,0.207641708817174
bearmountain_bm15_prefire_2019,PIPO,8.41844595529706,10.6245445387213,0.792358291182826
bearmountain_bm16_postfire_2021,CADE,8.82332691672465,25.7515314974135,0.342633094175811
bearmountain_bm16_postfire_2021,PIJE,13.2894965672147,25.7515314974135,0.516066260701797
bearmountain_bm16_postfire_2021,PIPO,3.63870801347414,25.7515314974135,0.141300645122392
bearmountain_bm16_prefire_2019,CADE,8.71534313427891,30.0342606892988,0.290180045529943
bearmountain_bm16_prefire_2019,PIJE,13.1936231155106,30.0342606892988,0.439285762749321
bearmountain_bm16_prefire_2019,PIPO,8.12529443950932,30.0342606892988,0.270534191720736
bearmountain_bm18_postfire_2021,ALLSPP,2.02477355118297,29.9843055749898,0.0675277786947266
bearmountain_bm18_postfire_2021,CADE,26.9673388365753,29.9843055749898,0.899381803895069
bearmountain_bm18_postfire_2021,PIPO,0.992193187231527,29.9843055749898,0.0330904174102043
bearmountain_bm18_prefire_2019,ALLSPP,1.9502484389271,31.4211458577667,0.0620680241183832
bearmountain_bm18_prefire_2019,CADE,28.0366383443778,31.4211458577667,0.89228567510843
bearmountain_bm18_prefire_2019,PIPO,1.43425907446179,31.4211458577667,0.0456463007731866
bearmountain_bm19_postfire_2021,CADE,26.2500928538565,29.6410630918238,0.885598899490798
bearmountain_bm19_postfire_2021,PIPO,3.39097023796732,29.6410630918238,0.114401100509202
bearmountain_bm19_prefire_2019,CADE,26.8858852177894,30.0066437010852,0.895997749219018
bearmountain_bm19_prefire_2019,PIPO,3.12075848329585,30.0066437010852,0.104002250780982
bearmountain_bm2_postfire_2021,CADE,7.16219321667143,21.0970889005708,0.339487274781198
bearmountain_bm2_postfire_2021,PIPO,13.9348956838994,21.0970889005708,0.660512725218803
bearmountain_bm2_prefire_2019,CADE,7.59321619013252,21.6950364809362,0.349997853048314
bearmountain_bm2_prefire_2019,PIPO,14.1018202908037,21.6950364809362,0.650002146951686
bearmountain_bm20_postfire_2021,CADE,41.3125496046709,49.6824377915138,0.831532256489385
bearmountain_bm20_postfire_2021,PIPO,8.36988818684284,49.6824377915138,0.168467743510615
bearmountain_bm20_prefire_2019,CADE,41.9378424671115,49.7558372640533,0.842872811978787
bearmountain_bm20_prefire_2019,PIPO,7.81799479694176,49.7558372640533,0.157127188021213
bearmountain_bm21_postfire_2021,CADE,1.13658559222727,1.13658559222727,1
bearmountain_bm21_prefire_2019,CADE,6.26214722553127,6.26214722553127,1
bearmountain_bm22_postfire_2021,PIPO,22.2479584726471,22.2479584726471,1
bearmountain_bm22_prefire_2019,ALLSPP,6.02118269590396,27.9037740426841,0.215783810702216
bearmountain_bm22_prefire_2019,PIPO,21.8825913467802,27.9037740426841,0.784216189297784
bearmountain_bm24_postfire_2021,CADE,4.71699323142625,12.0574256749096,0.391210641359529
bearmountain_bm24_postfire_2021,PIPO,7.34043244348338,12.0574256749096,0.608789358640471
bearmountain_bm24_prefire_2019,CADE,11.3113594339356,19.2803452135208,0.586678262690197
bearmountain_bm24_prefire_2019,PIPO,7.96898577958516,19.2803452135208,0.413321737309803
bearmountain_bm25_postfire_2021,PIPO,4.85189532915816,4.85189532915816,1
bearmountain_bm25_prefire_2019,PIPO,3.39097023796732,3.39097023796732,1
bearmountain_bm3_postfire_2021,CADE,1.26197797511404,7.283160671018,0.173273394906122
bearmountain_bm3_postfire_2021,PSME,6.02118269590396,7.283160671018,0.826726605093878
bearmountain_bm3_prefire_2019,CADE,1.90165185531025,7.79381295062124,0.243995059588731
bearmountain_bm3_prefire_2019,PSME,5.89216109531099,7.79381295062124,0.756004940411269
bearmountain_bm4_postfire_2021,CADE,12.71941827362,23.1665387039446,0.549042670386241
bearmountain_bm4_postfire_2021,PIPO,10.4471204303247,23.1665387039446,0.450957329613759
bearmountain_bm4_prefire_2019,CADE,18.023956621826,28.4193364403605,0.63421454824078
bearmountain_bm4_prefire_2019,PIPO,10.3953798185345,28.4193364403605,0.36578545175922
bearmountain_bm5_postfire_2021,ALLSPP,1.34240299209016,10.5168518699953,0.127643044580674
bearmountain_bm5_postfire_2021,CADE,3.59872839596188,10.5168518699953,0.342186848350415
bearmountain_bm5_postfire_2021,PIPO,5.57572048194329,10.5168518699953,0.53017010706891
bearmountain_bm5_prefire_2019,CADE,1.66846976579091,1.66846976579091,1
bearmountain_bm6_postfire_2021,CADE,19.0142478660885,19.0142478660885,1
bearmountain_bm6_prefire_2019,CADE,19.5822495484823,19.5822495484823,1
bearmountain_bm7_postfire_2021,CADE,22.6578271824731,34.1843778780475,0.662812330922174
bearmountain_bm7_postfire_2021,PIPO,11.5265506955745,34.1843778780475,0.337187669077827
bearmountain_bm7_prefire_2019,CADE,22.8310786608866,33.5324384064592,0.680865446888849
bearmountain_bm7_prefire_2019,PIPO,10.7013597455726,33.5324384064592,0.319134553111151
bearmountain_bm8_prefire_2019,CADE,10.6317059362272,14.8919611489478,0.713922486762488
bearmountain_bm8_prefire_2019,PIPO,4.26025521272062,14.8919611489478,0.286077513237512
blisssp_bliss1_prefire_2019,ABCO,36.8284861642069,36.8284861642069,1
blisssp_bliss10_prefire_2019,ABCO,50.6832673524312,91.7676614311437,0.552299868624858
blisssp_bliss10_prefire_2019,ABMA,5.45158959184211,91.7676614311437,0.0594064347595107
blisssp_bliss10_prefire_2019,PILA,35.6328044868705,91.7676614311437,0.388293696615631
blisssp_bliss11_prefire_2019,ABCO,40.6358654669039,51.6672705403471,0.786491429524446
blisssp_bliss11_prefire_2019,PIJE,9.15428440091718,51.6672705403471,0.177177627251832
blisssp_bliss11_prefire_2019,PILA,1.87712067252603,51.6672705403471,0.0363309432237219
blisssp_bliss12_prefire_2019,ABCO,0.46027019850526,45.5297296906592,0.0101092231742304
blisssp_bliss12_prefire_2019,PIJE,3.53028270855344,45.5297296906592,0.077537967665064
blisssp_bliss12_prefire_2019,PILA,41.5391767836005,45.5297296906592,0.912352809160706
blisssp_bliss13_prefire_2019,ABCO,28.817715862047,43.6382377041683,0.660377627011606
blisssp_bliss13_prefire_2019,CADE,1.58746252137528,43.6382377041683,0.0363777871172752
blisssp_bliss13_prefire_2019,PILA,13.233059320746,43.6382377041683,0.303244585871119
blisssp_bliss14_prefire_2019,ABCO,24.340639150857,37.433401066265,0.65023851580488
blisssp_bliss14_prefire_2019,PIJE,3.72322803010807,37.433401066265,0.0994627237722048
blisssp_bliss14_prefire_2019,PILA,9.36953388529996,37.433401066265,0.250298760422915
blisssp_bliss15_prefire_2019,ABCO,17.408386957625,47.3527129151025,0.367632304168846
blisssp_bliss15_prefire_2019,PIJE,17.598523031784,47.3527129151025,0.371647619500407
blisssp_bliss15_prefire_2019,PILA,12.3458029256935,47.3527129151025,0.260720076330747
blisssp_bliss2_prefire_2019,ABCO,15.2099349612395,27.9504153124833,0.544175633570867
blisssp_bliss2_prefire_2019,ALLSPP,2.01225566123374,27.9504153124833,0.0719937660581028
blisssp_bliss2_prefire_2019,CADE,4.45598552219419,27.9504153124833,0.159424662294876
blisssp_bliss2_prefire_2019,PILA,6.27223916781592,27.9504153124833,0.224405938076154
blisssp_bliss3_prefire_2019,ABCO,26.8637799826697,35.6260700561536,0.754048367959958
blisssp_bliss3_prefire_2019,ALLSPP,2.23357971856862,35.6260700561536,0.0626950914049196
blisssp_bliss3_prefire_2019,PIJE,6.52871035491522,35.6260700561536,0.183256540635122
blisssp_bliss4_prefire_2019,ABCO,2.15208728462008,11.9995910825861,0.179346718551369
blisssp_bliss4_prefire_2019,CADE,3.9475214473844,11.9995910825861,0.328971330790854
blisssp_bliss4_prefire_2019,PILA,5.89998235058159,11.9995910825861,0.491681950657778
blisssp_bliss5_prefire_2019,ABCO,6.23932390990291,44.3738626663939,0.140608086269402
blisssp_bliss5_prefire_2019,PIJE,8.02126980365217,44.3738626663939,0.180765642692787
blisssp_bliss5_prefire_2019,PILA,30.1132689528388,44.3738626663939,0.678626271037811
blisssp_bliss6_prefire_2019,ABCO,9.96589489589277,29.7900696492776,0.334537482228896
blisssp_bliss6_prefire_2019,ABMA,0.396865630343821,29.7900696492776,0.0133220779614204
blisssp_bliss6_prefire_2019,PIJE,5.81754379704386,29.7900696492776,0.195284665847867
blisssp_bliss6_prefire_2019,PILA,13.6097653259971,29.7900696492776,0.456855773961817
blisssp_bliss7_prefire_2019,ABCO,25.7528318053617,71.887621954939,0.35823735860263
blisssp_bliss7_prefire_2019,ALLSPP,4.00681160830671,71.887621954939,0.0557371561242947
blisssp_bliss7_prefire_2019,PIJE,31.4314124682832,71.887621954939,0.437229826408574
blisssp_bliss7_prefire_2019,PILA,10.6965660729874,71.887621954939,0.148795658864502
blisssp_bliss8_prefire_2019,ABCO,19.4195363867237,21.4568666430185,0.905049964182085
blisssp_bliss8_prefire_2019,PIJE,2.03733025629483,21.4568666430185,0.0949500358179147
blisssp_bliss9_prefire_2019,ABCO,7.46266139061554,11.5128295355836,0.648203933494377
blisssp_bliss9_prefire_2019,PILA,4.05016814496807,11.5128295355836,0.351796066505623
bouverie_bouv001_prefire_2021,ALLSPP,13.5536725640967,13.5536725640967,1
bouverie_bouv002_prefire_2021,ALLSPP,6.65786780857741,6.65786780857741,1
bouverie_bouv003_prefire_2021,ALLSPP,10.3974370221541,16.3539342495297,0.635775885087289
bouverie_bouv003_prefire_2021,PSME,5.95649722737563,16.3539342495297,0.364224114912711
bouverie_bouv004_prefire_2021,ALLSPP,26.6017970424765,26.6017970424765,1
bouverie_bouv005_prefire_2021,PSME,0.560879100050683,0.560879100050683,1
bouverie_bouv006_prefire_2021,ALLSPP,16.8159317227722,16.8159317227722,1
bouverie_bouv007_prefire_2021,ALLSPP,4.15450330212628,12.9886790568069,0.319855720813199
bouverie_bouv007_prefire_2021,PSME,8.83417575468065,12.9886790568069,0.680144279186801
bouverie_bouv008_prefire_2021,ALLSPP,26.3845485772181,26.3845485772181,1
bouverie_bouv009_prefire_2021,ALLSPP,9.75426977732088,17.2999762083903,0.563831398368639
bouverie_bouv009_prefire_2021,PSME,7.54570643106941,17.2999762083903,0.436168601631361
bouverie_bouv010_prefire_2021,ALLSPP,7.09170488132942,17.195699273976,0.412411543627191
bouverie_bouv010_prefire_2021,PSME,10.1039943926466,17.195699273976,0.587588456372809
bouverie_bouv011_prefire_2021,ALLSPP,22.8159989702036,22.8159989702036,1
bouverie_bouv012_prefire_2021,ALLSPP,13.1158375295935,13.1158375295935,1
burtonsp_burton07_postfire_2020,ABCO,29.8942932128433,64.4660900810287,0.463721208704739
burtonsp_burton07_postfire_2020,ABMA,14.3008887042637,64.4660900810287,0.221835831617656
burtonsp_burton07_postfire_2020,PIJE,20.2709081639217,64.4660900810287,0.314442959677604
burtonsp_burton08_postfire_2020,ABCO,39.2815510717806,54.5852828735234,0.719636301286517
burtonsp_burton08_postfire_2020,ABMA,15.3037318017428,54.5852828735234,0.280363698713483
burtonsp_burton09_postfire_2020,ABCO,16.6304389124431,26.9302800600512,0.617536797811211
burtonsp_burton09_postfire_2020,ABMA,10.2998411476081,26.9302800600512,0.382463202188789
burtonsp_burton1_prefire_2019,ABCO,41.6350453834094,52.8153842358764,0.788312836984485
burtonsp_burton1_prefire_2019,ABMA,11.1803388524671,52.8153842358764,0.211687163015515
burtonsp_burton10_prefire_2019,ABCO,43.7636494946363,47.2856597216536,0.92551631408445
burtonsp_burton10_prefire_2019,PIJE,3.52201022701723,47.2856597216536,0.0744836859155502
burtonsp_burton11_prefire_2019,ABCO,30.4523970287657,45.3254746010923,0.671860522074528
burtonsp_burton11_prefire_2019,ALLSPP,14.8730775723267,45.3254746010923,0.328139477925472
burtonsp_burton12_prefire_2019,ABCO,6.76175659136535,20.7336625328355,0.326124560996248
burtonsp_burton12_prefire_2019,CADE,2.9289921723062,20.7336625328355,0.141267475906276
burtonsp_burton12_prefire_2019,PIJE,11.042913769164,20.7336625328355,0.532607963097476
burtonsp_burton13_prefire_2019,ABCO,40.5436406404872,50.3973354568932,0.804479845470516
burtonsp_burton13_prefire_2019,ALLSPP,0.712840461759917,50.3973354568932,0.0141444077409536
burtonsp_burton13_prefire_2019,PIJE,6.2641656139882,50.3973354568932,0.124295571525725
burtonsp_burton13_prefire_2019,PILA,2.87668874065787,50.3973354568932,0.0570801752628057
burtonsp_burton14_postfire_2020,ABCO,40.6669175970105,65.9248172636355,0.616868112571055
burtonsp_burton14_postfire_2020,ABMA,5.69410672797475,65.9248172636355,0.0863727343407542
burtonsp_burton14_postfire_2020,PIJE,9.67343720113711,65.9248172636355,0.146734380202416
burtonsp_burton14_postfire_2020,PILA,9.89035573751311,65.9248172636355,0.150024772885775
burtonsp_burton14_prefire_2019,ABCO,18.2293664624812,65.9737437761347,0.276312445210597
burtonsp_burton14_prefire_2019,ABMA,5.25514605375515,65.9737437761347,0.0796551135795351
burtonsp_burton14_prefire_2019,ALLSPP,23.209157752516,65.9737437761347,0.351793856526778
burtonsp_burton14_prefire_2019,PIJE,9.56413370316183,65.9737437761347,0.144968788426125
burtonsp_burton14_prefire_2019,PILA,9.71593980422054,65.9737437761347,0.147269796256965
burtonsp_burton15_prefire_2019,ABCO,18.2712674305438,73.6134799386832,0.24820545701362
burtonsp_burton15_prefire_2019,ABMA,13.7759475929161,73.6134799386832,0.18713892624545
burtonsp_burton15_prefire_2019,ALLSPP,10.0888564792196,73.6134799386832,0.137051753124879
burtonsp_burton15_prefire_2019,PIJE,21.1351083523701,73.6134799386832,0.287109213828428
burtonsp_burton15_prefire_2019,PILA,10.3423000836335,73.6134799386832,0.140494649787623
burtonsp_burton16_prefire_2019,ABCO,10.4274799580322,34.4384231174822,0.302786219986328
burtonsp_burton16_prefire_2019,ABMA,2.28328253432051,34.4384231174822,0.0663004379303718
burtonsp_burton16_prefire_2019,ALLSPP,19.3229836696734,34.4384231174822,0.561087933781276
burtonsp_burton16_prefire_2019,PIJE,2.40467695545605,34.4384231174822,0.0698254083020238
burtonsp_burton17_prefire_2019,ABCO,47.3678508285295,47.3678508285295,1
burtonsp_burton18_prefire_2019,ABCO,45.7598356785399,77.1206433659932,0.593353915129785
burtonsp_burton18_prefire_2019,PIJE,31.3608076874533,77.1206433659932,0.406646084870215
burtonsp_burton19_prefire_2019,ABCO,4.49436886614315,45.520734276719,0.0987323455465819
burtonsp_burton19_prefire_2019,ALLSPP,27.6608299397625,45.520734276719,0.607653421660848
burtonsp_burton19_prefire_2019,CADE,0.124208520426449,45.520734276719,0.00272861416670895
burtonsp_burton19_prefire_2019,PIJE,13.2413269503869,45.520734276719,0.290885618625861
burtonsp_burton2_prefire_2019,ABCO,41.9226269233593,51.441211033171,0.814961896918138
burtonsp_burton2_prefire_2019,ABMA,9.5185841098117,51.441211033171,0.185038103081862
burtonsp_burton20_prefire_2019,ABCO,49.1510582150643,49.3451340282307,0.996066971607468
burtonsp_burton20_prefire_2019,CADE,0.194075813166326,49.3451340282307,0.00393302839253197
burtonsp_burton21_prefire_2019,ABCO,51.9657785485782,84.0764951781062,0.618077364410764
burtonsp_burton21_prefire_2019,ALLSPP,1.50484444771038,84.0764951781062,0.0178985154474213
burtonsp_burton21_prefire_2019,PIJE,30.6058721818176,84.0764951781062,0.364024120141814
burtonsp_burton22_prefire_2019,ABCO,13.1930797032337,56.2286149696139,0.234632841487618
burtonsp_burton22_prefire_2019,ALLSPP,28.6990967250397,56.2286149696139,0.510400207092933
burtonsp_burton22_prefire_2019,PIJE,14.3364385413405,56.2286149696139,0.254966951419449
burtonsp_burton23_prefire_2019,ABCO,32.3291877724093,56.0777792476211,0.576506206311313
burtonsp_burton23_prefire_2019,ALLSPP,12.5453710843724,56.0777792476211,0.223713764216236
burtonsp_burton23_prefire_2019,CADE,1.51623669794324,56.0777792476211,0.0270381016917242
burtonsp_burton23_prefire_2019,PICO,4.50884692180536,56.0777792476211,0.0804034500349198
burtonsp_burton23_prefire_2019,PIJE,5.17813677109076,56.0777792476211,0.0923384777458073
burtonsp_burton24_prefire_2019,ABCO,0.130496576773038,62.1680723405936,0.00209909318175575
burtonsp_burton24_prefire_2019,CADE,12.2113277947505,62.1680723405936,0.196424423904438
burtonsp_burton24_prefire_2019,PIJE,49.82624796907,62.1680723405936,0.801476482913806
burtonsp_burton25_prefire_2020,ABCO,15.2065192269278,50.3388021916423,0.302083453814332
burtonsp_burton25_prefire_2020,PIJE,35.1322829647145,50.3388021916423,0.697916546185668
burtonsp_burton26_prefire_2020,ABCO,13.4310360577569,26.058889362725,0.515410916820149
burtonsp_burton26_prefire_2020,PIJE,12.6278533049681,26.058889362725,0.484589083179851
burtonsp_burton27_prefire_2020,ABCO,1.00005325766476,28.6814649374136,0.0348675794575696
burtonsp_burton27_prefire_2020,PIJE,27.6814116797488,28.6814649374136,0.96513242054243
burtonsp_burton28_prefire_2020,ABCO,14.3955540340309,35.7104542197183,0.403118760278387
burtonsp_burton28_prefire_2020,PIJE,21.3149001856874,35.7104542197183,0.596881239721613
burtonsp_burton3_prefire_2019,ABCO,41.1103177554563,86.0909827111913,0.477521761987184
burtonsp_burton3_prefire_2019,ABMA,44.4394069203955,86.0909827111913,0.516191191236323
burtonsp_burton3_prefire_2019,PICO,0.541258035339568,86.0909827111913,0.00628704677649367
burtonsp_burton30_prefire_2020,ABCO,6.90853612886304,43.0522063787312,0.160468805433303
burtonsp_burton30_prefire_2020,PIJE,36.1436702498682,43.0522063787312,0.839531194566697
burtonsp_burton31_prefire_2020,ABCO,46.3239024738218,48.0589596511101,0.963897321334375
burtonsp_burton31_prefire_2020,ABMA,1.73505717728828,48.0589596511101,0.0361026786656252
burtonsp_burton32_prefire_2020,ABCO,78.528488722283,78.528488722283,1
burtonsp_burton33_prefire_2020,PIJE,22.1877367478216,22.1877367478216,1
burtonsp_burton34_prefire_2020,ABCO,63.535331592455,74.7020657304191,0.8505163943088
burtonsp_burton34_prefire_2020,PIJE,11.1667341379641,74.7020657304191,0.1494836056912
burtonsp_burton35_prefire_2020,ABCO,7.78106216969621,82.9936879937073,0.0937548668795895
burtonsp_burton35_prefire_2020,PIJE,75.2126258240111,82.9936879937073,0.906245133120411
burtonsp_burton37_prefire_2020,PIJE,42.5840906654787,42.8297178665173,0.994265028739994
burtonsp_burton37_prefire_2020,PILA,0.245627201038632,42.8297178665173,0.00573497126000575
burtonsp_burton38_postfire_2020,ABCO,33.1873910182308,38.2551180592112,0.867528129618196
burtonsp_burton38_postfire_2020,PIJE,5.06772704098043,38.2551180592112,0.132471870381804
burtonsp_burton39_postfire_2020,ABCO,36.4813621647776,53.6339572006494,0.680191506815311
burtonsp_burton39_postfire_2020,ABMA,6.77869940985477,53.6339572006494,0.126388201871718
burtonsp_burton39_postfire_2020,PIJE,10.373895626017,53.6339572006494,0.193420291312971
burtonsp_burton4_prefire_2019,ABCO,43.6153561657959,65.0550082841866,0.670438100249967
burtonsp_burton4_prefire_2019,CADE,0.256665262912467,65.0550082841866,0.00394535747026961
burtonsp_burton4_prefire_2019,PIJE,21.1829868554782,65.0550082841866,0.325616542279763
burtonsp_burton40_postfire_2020,ABCO,49.4504153049781,51.8414487307685,0.95387795896276
burtonsp_burton40_postfire_2020,ABMA,2.39103342579046,51.8414487307685,0.0461220410372396
burtonsp_burton41_postfire_2020,ABCO,16.8865365036021,39.4867037619834,0.427651206476746
burtonsp_burton41_postfire_2020,ABMA,17.1485776665392,39.4867037619834,0.434287393799869
burtonsp_burton41_postfire_2020,PIJE,5.45158959184211,39.4867037619834,0.138061399723386
burtonsp_burton42_prefire_2020,ABCO,23.4085124278004,51.9484669860438,0.45061026409286
burtonsp_burton42_prefire_2020,PIJE,28.5399545582434,51.9484669860438,0.54938973590714
burtonsp_burton43_prefire_2020,ABCO,29.1501483224196,39.6835354516967,0.734565304996616
burtonsp_burton43_prefire_2020,PIJE,10.5333871292771,39.6835354516967,0.265434695003384
burtonsp_burton44_prefire_2020,ABCO,30.7374555831444,43.3789330101967,0.708580258899387
burtonsp_burton44_prefire_2020,PIJE,12.6414774270524,43.3789330101967,0.291419741100613
burtonsp_burton45_prefire_2020,ABCO,25.1982067983903,30.6166870565063,0.823021992937526
burtonsp_burton45_prefire_2020,PIJE,0.815603604831487,30.6166870565063,0.0266391854653054
burtonsp_burton45_prefire_2020,PILA,4.60287665328445,30.6166870565063,0.150338821597169
burtonsp_burton46_prefire_2020,ABCO,5.6930004958397,36.0990134052586,0.157705154762218
burtonsp_burton46_prefire_2020,CADE,2.64364250420775,36.0990134052586,0.07323309572285
burtonsp_burton46_prefire_2020,PIJE,27.7623704052112,36.0990134052586,0.769061749514932
burtonsp_burton47_prefire_2020,ABCO,13.5036980422064,13.5036980422064,1
burtonsp_burton5_prefire_2019,ABCO,24.7581495958264,56.2606374787864,0.440061661319811
burtonsp_burton5_prefire_2019,ABMA,0.413692003345341,56.2606374787864,0.00735313394735934
burtonsp_burton5_prefire_2019,PICO,3.39097023796732,56.2606374787864,0.060272517161682
burtonsp_burton5_prefire_2019,PIJE,27.6978256416474,56.2606374787864,0.492312687571148
burtonsp_burton6_prefire_2019,ABCO,62.1415033617711,79.5733929003705,0.780933187548947
burtonsp_burton6_prefire_2019,ABMA,17.4318895385994,79.5733929003705,0.219066812451053
burtonsp_burton7_prefire_2019,ABCO,32.3955422929309,65.2439022731414,0.496529808369034
burtonsp_burton7_prefire_2019,ABMA,13.8269895317789,65.2439022731414,0.211927690558616
burtonsp_burton7_prefire_2019,PIJE,19.0213704484317,65.2439022731414,0.29154250107235
burtonsp_burton8_prefire_2019,ABCO,38.8578204969993,54.0583233737189,0.718812905616131
burtonsp_burton8_prefire_2019,ABMA,15.2005028767196,54.0583233737189,0.281187094383869
burtonsp_burton9_prefire_2019,ABCO,16.1910076043766,26.1404206118362,0.619385886891407
burtonsp_burton9_prefire_2019,ALLSPP,9.94941300745962,26.1404206118362,0.380614113108593
calaveras_bigtrees01_prefire_2020,ABCO,53.469346947817,54.0489398081523,0.989276517497059
calaveras_bigtrees01_prefire_2020,ALLSPP,0.201916476018246,54.0489398081523,0.00373580826441652
calaveras_bigtrees01_prefire_2020,CADE,0.377676384317001,54.0489398081523,0.00698767423852475
calaveras_bigtrees02_prefire_2020,ABCO,12.1122714997104,38.1821067382981,0.317223760928869
calaveras_bigtrees02_prefire_2020,CADE,26.0698352385876,38.1821067382981,0.682776239071131
calaveras_bigtrees03_prefire_2020,ABCO,28.3541075595553,52.6522246997475,0.53851680002595
calaveras_bigtrees03_prefire_2020,ALLSPP,5.47218103561906,52.6522246997475,0.103930670865752
calaveras_bigtrees03_prefire_2020,CADE,18.8259361045732,52.6522246997475,0.357552529108299
calaveras_bigtrees04_prefire_2020,ABCO,11.6003383197403,21.8221367309789,0.531585814109229
calaveras_bigtrees04_prefire_2020,CADE,10.2217984112386,21.8221367309789,0.468414185890772
calaveras_bigtrees05_prefire_2020,CADE,18.1461855689581,29.8679959401592,0.607546137521719
calaveras_bigtrees05_prefire_2020,PILA,2.86176431062538,29.8679959401592,0.0958137370970236
calaveras_bigtrees05_prefire_2020,PIPO,8.86004606057572,29.8679959401592,0.296640125381258
calaveras_bigtrees06_prefire_2020,ALLSPP,7.34043244348338,64.6092743640875,0.113612674275189
calaveras_bigtrees06_prefire_2020,CADE,23.3048953511509,64.6092743640875,0.360705108988265
calaveras_bigtrees06_prefire_2020,PILA,11.8378677074746,64.6092743640875,0.183222421610334
calaveras_bigtrees06_prefire_2020,PIPO,22.1260788619786,64.6092743640875,0.342459795126212
calaveras_bigtrees07_prefire_2020,ABCO,60.4957210585393,60.652922467204,0.997408180805307
calaveras_bigtrees07_prefire_2020,CADE,0.157201408664724,60.652922467204,0.00259181919469298
